burnName,date,y,x,lat,lon,predicted_prob
Crosswhite,0719,651,720,44.73916259223316,-120.21046233846812,0.9983189105987549
Crosswhite,0719,331,849,44.82548476402819,-120.16144025248437,0.9978402256965637
Crosswhite,0719,637,291,44.74293918724919,-120.37348927557689,0.9985129833221436
Crosswhite,0719,559,210,44.763980216624226,-120.40427058538064,0.9538217186927795
Crosswhite,0719,903,602,44.67118388194457,-120.2553042465773,0.9077028036117554
Crosswhite,0719,567,845,44.76182216232935,-120.16296031716602,0.9983763694763184
Crosswhite,0719,74,698,44.89481225825107,-120.21882269421728,0.9916303753852844
Crosswhite,0719,553,250,44.76559875734539,-120.38906993856398,0.7436271905899048
Crosswhite,0719,472,213,44.787449057081005,-120.4031305368694,0.991551399230957
Crosswhite,0719,571,885,44.76074313518191,-120.14775967034936,0.9536533951759338
Crosswhite,0719,868,536,44.68062536948465,-120.2803853138248,0.9986993074417114
Crosswhite,0719,438,259,44.79662078783422,-120.38564979303023,0.9975917935371399
Crosswhite,0719,657,691,44.737544051511996,-120.2214828074102,0.9993568658828735
Crosswhite,0719,725,807,44.719200590005556,-120.17740093164187,0.833864688873291
Crosswhite,0719,416,247,44.80255543714513,-120.39020998707522,0.7939844131469727
Crosswhite,0719,443,896,44.795272003899925,-120.14357949247477,0.9964646697044373
Crosswhite,0719,1007,373,44.64312917611118,-120.34232794960272,0.9994392991065979
Crosswhite,0719,270,179,44.84193992802661,-120.41605108666356,0.6975831985473633
Crosswhite,0719,117,772,44.88321271641612,-120.19070149760645,0.8425275683403015
Crosswhite,0719,549,903,44.76667778449282,-120.14091937928185,0.8875302672386169
Crosswhite,0719,288,179,44.837084305863144,-120.41605108666356,0.9126421213150024
Crosswhite,0719,653,680,44.73862307865944,-120.22566298528479,0.999359667301178
Crosswhite,0719,603,726,44.75211091800241,-120.20818224144561,0.9990110993385315
Crosswhite,0719,571,843,44.76074313518191,-120.16372034950686,0.9986037015914917
Crosswhite,0719,866,553,44.68116488305837,-120.27392503892771,0.9976851940155029
Crosswhite,0719,256,729,44.84571652304265,-120.20704219293437,0.9989360570907593
Crosswhite,0719,685,334,44.72999086147993,-120.35714858024897,0.9897471070289612
Crosswhite,0719,503,199,44.77908659668836,-120.40845076325523,0.9947354197502136
Crosswhite,0719,367,832,44.815773519701246,-120.16790052738145,0.9988089203834534
Crosswhite,0719,322,876,44.82791257510992,-120.15117981588311,0.915708601474762
Crosswhite,0719,356,922,44.818740844356704,-120.13369907204394,0.9877148866653442
Crosswhite,0719,610,239,44.7502226204944,-120.39325011643855,0.9906911849975586
Crosswhite,0719,796,364,44.70004785813853,-120.34574809513647,0.9976584315299988
Crosswhite,0719,176,810,44.86729706599141,-120.17626088313061,0.9394299387931824
Crosswhite,0719,23,640,44.90856985438091,-120.24086363210145,0.9978509545326233
Crosswhite,0719,357,224,44.81847108756984,-120.39895035899481,0.9932093024253845
Crosswhite,0719,923,714,44.66578874620738,-120.21274243549063,0.9960821866989136
Crosswhite,0719,765,811,44.70841031853118,-120.1758808669602,0.9781852960586548
Crosswhite,0719,884,624,44.6763092608949,-120.24694389082812,0.9978271126747131
Crosswhite,0719,18,657,44.909918638315204,-120.23440335720437,0.9978157877922058
Crosswhite,0719,770,735,44.70706153459688,-120.20476209591187,0.9982130527496338
Crosswhite,0719,432,238,44.79823932855538,-120.39363013260898,0.9810327887535095
Crosswhite,0719,385,885,44.81091789753778,-120.14775967034936,0.99640291929245
Crosswhite,0719,951,517,44.65823555617531,-120.28760562106271,0.9982225298881531
Crosswhite,0719,217,802,44.85623703773017,-120.17930101249395,0.6226022243499756
Crosswhite,0719,891,659,44.674420963386886,-120.23364332486354,0.9978157877922058
Crosswhite,0719,240,143,44.8500326316324,-120.42973166879857,0.99554443359375
Crosswhite,0719,895,360,44.673341936239446,-120.34726815981814,0.994485080242157
Crosswhite,0719,775,797,44.705712750662585,-120.18120109334603,0.9848839640617371
Crosswhite,0719,387,239,44.81037838396406,-120.39325011643855,0.9931992292404175
Crosswhite,0719,945,540,44.659854096896474,-120.27886524914312,0.9209949374198914
Crosswhite,0719,16,651,44.910458151888925,-120.23668345422688,0.9978184103965759
Crosswhite,0719,509,853,44.777468055967205,-120.1599201878027,0.9984574317932129
Crosswhite,0719,781,756,44.704094209941424,-120.19678175633312,0.9981448650360107
