burnName,date,y,x,lat,lon,predicted_prob
Mire,0905,551,492,46.534685117441995,-115.136037335085,0.9979061
Mire,0905,543,512,46.53684317173688,-115.1281930635773,0.99924505
Mire,0905,495,570,46.54979149750613,-115.10544467620497,0.9538947
Mire,0905,426,554,46.56840471579943,-115.11172009341114,0.747924
Mire,0905,539,566,46.53792219888431,-115.1070135305065,0.99794525
Mire,0905,484,557,46.552758822161586,-115.11054345268498,0.9824369
Mire,0905,555,579,46.53360609029456,-115.10191475402651,0.901478
Mire,0905,559,513,46.53252706314712,-115.12780085000192,0.9980449
Mire,0905,471,588,46.55626566039076,-115.09838483184804,0.6784292
Mire,0905,567,516,46.53036900885225,-115.12662420927576,0.96535814
Mire,0905,533,495,46.53954073960547,-115.13486069435885,0.99883914
Mire,0905,438,479,46.56516763435712,-115.14113611156502,0.66069186
Mire,0905,567,558,46.53036900885225,-115.11015123910958,0.99801874
Mire,0905,516,494,46.54412660498208,-115.13525290793423,0.9988515
Mire,0905,491,583,46.55087052465357,-115.10034589972496,0.58604014
Mire,0905,452,470,46.56139103934109,-115.14466603374348,0.96573216
Mire,0905,466,591,46.557614444325054,-115.09720819112188,0.74736667
Mire,0905,444,490,46.56354909363596,-115.13682176223578,0.9850861
Mire,0905,549,473,46.535224631015716,-115.14348939301732,0.8419874
Mire,0905,464,472,46.558153957898774,-115.14388160659271,0.99414355
Mire,0905,548,583,46.53549438780258,-115.10034589972496,0.8810535
Mire,0905,427,560,46.568134959012575,-115.10936681195882,0.8729139
Mire,0905,458,516,46.55977249861993,-115.12662420927576,0.9980049
Mire,0905,552,511,46.53441536065514,-115.1285852771527,0.9988356
Mire,0905,449,488,46.562200309701666,-115.13760618938655,0.99360585
Mire,0905,491,445,46.55087052465357,-115.1544713731281,0.75096995
Mire,0905,561,524,46.5319875495734,-115.12348650067268,0.9982682
Mire,0905,497,557,46.54925198393241,-115.11054345268498,0.9981134
Mire,0905,484,551,46.552758822161586,-115.11289673413728,0.99794394
Mire,0905,524,457,46.5419685506872,-115.14976481022349,0.80985147
Mire,0905,468,592,46.557074930751334,-115.0968159775465,0.69426477
Mire,0905,489,441,46.55141003822729,-115.15604022742964,0.56078714
Mire,0905,455,565,46.560581768980505,-115.10740574408189,0.99017215
Mire,0905,476,585,46.55491687645646,-115.0995614725742,0.6317776
Mire,0905,448,587,46.56247006648852,-115.09877704542342,0.8050605
Mire,0905,479,449,46.55410760609588,-115.15290251882656,0.7348643
Mire,0905,441,573,46.56435836399654,-115.10426803547881,0.9389744
Mire,0905,480,539,46.55383784930902,-115.11760329704191,0.99855304
Mire,0905,563,580,46.53144803599969,-115.10152254045111,0.67176926
Mire,0905,496,573,46.54952174071927,-115.10426803547881,0.8928059
Mire,0905,485,579,46.55248906537472,-115.10191475402651,0.65470016
Mire,0905,519,569,46.5433173346215,-115.10583688978035,0.9912288
Mire,0905,450,582,46.5619305529148,-115.10073811330035,0.8788577
Mire,0905,455,469,46.560581768980505,-115.14505824731886,0.97987676
Mire,0905,489,582,46.55141003822729,-115.10073811330035,0.52991635
Mire,0905,563,553,46.53144803599969,-115.11211230698652,0.99817
Mire,0905,562,553,46.531717792786544,-115.11211230698652,0.99817324
Mire,0905,443,584,46.56381885042282,-115.09995368614958,0.91200364
Mire,0905,451,505,46.561660796127946,-115.130938558605,0.9917644
Mire,0905,472,552,46.5559959036039,-115.1125045205619,0.9965907
Mire,0905,447,553,46.562739823275386,-115.11211230698652,0.99778575
Mire,0905,537,579,46.53846171245803,-115.10191475402651,0.67897433
Mire,0905,455,578,46.560581768980505,-115.10230696760189,0.91420484
Mire,0905,528,469,46.54088952353977,-115.14505824731886,0.9983857
Mire,0905,533,587,46.53954073960547,-115.09877704542342,0.80027634
Mire,0905,549,574,46.535224631015716,-115.10387582190343,0.99164075
Mire,0905,465,586,46.55788420111191,-115.09916925899881,0.7490276
Mire,0905,542,514,46.53711292852373,-115.12740863642654,0.9993545
Mire,0905,520,490,46.54304757783464,-115.13682176223578,0.99893606
Mire,0905,458,528,46.55977249861993,-115.12191764637114,0.998222
Mire,0905,449,494,46.562200309701666,-115.13525290793423,0.9921769
