burnName,date,y,x,lat,lon,predicted_prob
Cusenbarry_Draw,0710,567,539,30.381620062958,-100.60531649672237,0.919700562953949
Cusenbarry_Draw,0710,472,485,30.40724695770965,-100.62220476023205,0.8223620057106018
Cusenbarry_Draw,0710,582,520,30.377573711155108,-100.61125866351281,0.980858564376831
Cusenbarry_Draw,0710,510,482,30.39699619980899,-100.62314299709371,0.8048292994499207
Cusenbarry_Draw,0710,576,540,30.379192251876265,-100.60500375110182,0.8871402144432068
Cusenbarry_Draw,0710,519,476,30.394568388727254,-100.62501947081701,0.6442075371742249
Cusenbarry_Draw,0710,460,539,30.410484039151964,-100.60531649672237,0.7461689710617065
Cusenbarry_Draw,0710,552,546,30.38566641476089,-100.60312727737852,0.922158420085907
Cusenbarry_Draw,0710,564,509,30.382429333318576,-100.61469886533887,0.9350910782814026
Cusenbarry_Draw,0710,457,491,30.41129330951254,-100.62032828650875,0.6589978337287903
Cusenbarry_Draw,0710,580,532,30.378113224728825,-100.60750571606623,0.9211108684539795
Cusenbarry_Draw,0710,471,556,30.40751671449651,-100.59999982117303,0.6547050476074219
Cusenbarry_Draw,0710,582,542,30.377573711155108,-100.60437825986072,0.8773319125175476
Cusenbarry_Draw,0710,547,551,30.387015198695188,-100.60156354927578,0.889924943447113
Cusenbarry_Draw,0710,466,483,30.408865498430806,-100.62283025147316,0.7106898427009583
Cusenbarry_Draw,0710,511,562,30.39672644302213,-100.59812334744973,0.5814560651779175
Cusenbarry_Draw,0710,557,540,30.384317630826594,-100.60500375110182,0.9138981699943542
Cusenbarry_Draw,0710,586,527,30.37649468400767,-100.60906944416897,0.927466630935669
Cusenbarry_Draw,0710,556,537,30.384587387613454,-100.60594198796348,0.9212273359298706
Cusenbarry_Draw,0710,459,517,30.410753795938824,-100.61219690037447,0.7725363373756409
Cusenbarry_Draw,0710,548,497,30.386745441908328,-100.61845181278547,0.8283048272132874
Cusenbarry_Draw,0710,537,495,30.389712766563783,-100.61907730402656,0.8667887449264526
Cusenbarry_Draw,0710,476,483,30.406167930562212,-100.62283025147316,0.8315675258636475
Cusenbarry_Draw,0710,586,542,30.37649468400767,-100.60437825986072,0.8154020309448242
Cusenbarry_Draw,0710,546,543,30.38728495548205,-100.60406551424018,0.8737621903419495
Cusenbarry_Draw,0710,538,483,30.389443009776926,-100.62283025147316,0.5958249568939209
Cusenbarry_Draw,0710,456,489,30.4115630662994,-100.62095377774986,0.5059518814086914
Cusenbarry_Draw,0710,497,559,30.400503038038163,-100.59906158431139,0.652137815952301
Cusenbarry_Draw,0710,562,541,30.382968846892297,-100.60469100548127,0.8963743448257446
Cusenbarry_Draw,0710,587,528,30.37622492722081,-100.60875669854842,0.877259373664856
Cusenbarry_Draw,0710,514,480,30.39591717266155,-100.6237684883348,0.7619721293449402
Cusenbarry_Draw,0710,514,561,30.39591717266155,-100.59843609307028,0.6391927599906921
Cusenbarry_Draw,0710,480,477,30.405088903414775,-100.62470672519646,0.8300381302833557
Cusenbarry_Draw,0710,577,506,30.378922495089405,-100.61563710220051,0.9564258456230164
Cusenbarry_Draw,0710,492,556,30.40185182197246,-100.59999982117303,0.7280344367027283
Cusenbarry_Draw,0710,540,489,30.388903496203206,-100.62095377774986,0.7755857110023499
Cusenbarry_Draw,0710,583,541,30.377303954368248,-100.60469100548127,0.8591312170028687
Cusenbarry_Draw,0710,575,516,30.379462008663122,-100.61250964599502,0.9717440009117126
Cusenbarry_Draw,0710,550,552,30.38620592833461,-100.60125080365523,0.8772197961807251
